map,length,fights_won,fights_lost,followers_killed,buildings_destroyed,shamans_killed,followers_lost,buildings_lost,shaman_deaths,value,good
29,1127,39,2,140,23,0,31,5,9,0.533333333333,True
29,1138,14,31,28,4,0,146,17,12,0.533333333333,True
19,1547,99,52,118,7,0,120,10,13,0.533333333333,True
19,1552,70,81,121,8,0,119,1,8,0.533333333333,True
16,918,6,67,12,0,0,62,7,1,0.4,False
16,919,54,14,62,7,0,12,0,1,0.4,False
18,5604,0,0,0,0,0,0,0,0,0.6,True
18,5594,212,96,489,23,0,624,5,29,0.6,True
20,2245,73,120,79,6,0,111,20,1,0.533333333333,True
20,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,3856,78,31,202,10,0,301,23,16,0.466666666667,False
19,3842,29,36,288,35,0,209,6,13,0.466666666667,False
17,0,0,0,0,0,0,0,0,0,0.466666666667,False
17,559,0,0,0,0,0,0,0,0,0.466666666667,False
19,1232,23,0,48,3,0,76,11,9,0.4,False
19,1249,5,2,74,10,0,46,2,6,0.4,False
17,987,78,25,102,27,0,51,1,1,0.466666666667,False
17,980,31,85,53,4,0,108,26,2,0.466666666667,False
17,1381,60,7,114,25,0,46,6,1,0.466666666667,False
17,1366,25,33,40,12,0,115,21,6,0.466666666667,False
20,1212,38,12,83,22,0,22,0,1,0.466666666667,False
20,1184,26,38,22,0,0,91,13,6,0.466666666667,False
48,2286,48,84,95,5,0,253,34,12,0.8,True
48,2276,84,17,248,41,0,153,6,7,0.8,True
20,1107,11,43,20,5,0,74,16,8,0.533333333333,True
20,1104,45,0,71,19,0,20,5,3,0.533333333333,True
902,641,6,0,55,10,0,3,0,3,0.533333333333,True
902,631,6,9,3,0,0,56,8,5,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,2995,3,1,6,1,0,3,0,18,0.533333333333,True
19,2707,104,116,246,10,0,158,0,1,0.666666666667,True
19,2699,132,125,166,0,0,269,5,13,0.666666666667,True
19,637,4,5,9,0,0,5,0,0,0.666666666667,True
19,660,0,0,0,0,0,0,0,0,0.666666666667,True
19,1815,0,0,87,0,0,2,0,1,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
29,871,13,4,22,0,0,68,4,13,0.333333333333,False
29,891,10,3,68,4,0,22,0,3,0.333333333333,False
20,1734,71,10,153,17,0,106,0,2,0.4,False
20,1733,49,42,104,0,0,153,14,5,0.4,False
29,1208,1,0,79,6,0,0,0,2,0.466666666667,False
29,1214,2,0,0,0,0,79,3,3,0.466666666667,False
17,702,24,8,44,7,0,38,0,2,0.466666666667,False
17,697,16,29,38,1,0,44,7,2,0.466666666667,False
17,838,38,0,61,11,0,16,0,1,0.533333333333,True
17,827,7,22,9,2,0,59,9,3,0.533333333333,True
29,990,47,13,115,12,0,25,0,3,0.466666666667,False
29,969,17,75,25,0,0,117,13,3,0.466666666667,False
19,1469,34,9,114,1,0,24,0,4,0.466666666667,False
19,1468,20,27,23,0,0,115,1,7,0.466666666667,False
20,961,13,2,68,6,0,8,0,2,0.533333333333,True
20,958,7,4,11,0,0,71,1,5,0.533333333333,True
17,595,5,49,9,2,0,55,12,3,0.466666666667,False
17,597,36,0,54,11,0,9,0,1,0.466666666667,False
174,1582,101,19,203,30,0,24,0,3,0.533333333333,True
174,1570,30,153,26,0,0,217,23,9,0.533333333333,True
19,2015,49,3,169,9,0,36,0,6,0.466666666667,False
19,2003,58,11,36,2,0,170,2,13,0.466666666667,False
17,1136,87,19,111,16,0,61,0,3,0.466666666667,False
17,1137,45,66,62,0,0,112,14,3,0.466666666667,False
20,950,55,10,75,19,0,35,2,5,0.466666666667,False
20,952,14,45,32,2,0,75,20,3,0.466666666667,False
16,1450,1,0,5,0,0,0,0,0,0.4,False
16,0,0,0,0,0,0,0,0,0,0.4,False
16,1954,122,54,166,7,0,116,1,9,0.4,False
16,1953,83,91,117,1,0,173,7,13,0.4,False
19,2558,0,0,0,0,0,199,0,2,0.666666666667,True
19,2536,0,0,0,0,0,0,0,0,0.666666666667,True
16,3336,154,227,351,27,0,516,55,16,0.6,True
16,3307,233,127,512,68,0,356,20,29,0.6,True
352,2798,29,1,105,8,0,13,0,1,0.6,True
352,2784,2,1,17,4,0,125,11,6,0.6,True
17,1568,58,8,128,28,0,59,0,3,0.4,False
17,1563,27,43,59,1,0,128,25,6,0.4,False
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,1876,69,76,102,5,0,138,2,6,0.533333333333,True
29,865,2,0,74,4,0,0,0,3,0.533333333333,True
29,874,5,0,0,0,0,75,2,3,0.533333333333,True
30,3069,234,78,510,48,0,245,9,17,0.533333333333,True
30,3068,92,246,243,9,0,510,41,15,0.533333333333,True
902,814,1,0,0,0,0,0,0,8,0.466666666667,False
902,785,0,0,0,0,0,22,0,11,0.466666666667,False
31,0,0,0,0,0,0,0,0,0,0.6,True
31,1212,22,10,85,7,0,73,0,6,0.6,True
385,588,6,1,0,0,0,38,0,3,0.533333333333,True
385,600,0,0,0,0,0,0,0,0,0.533333333333,True
390,4461,65,23,227,19,0,112,0,11,0.533333333333,True
390,4486,65,20,107,6,0,239,16,13,0.533333333333,True
31,0,0,0,0,0,0,0,0,0,0.6,True
31,674,0,0,17,1,0,8,0,2,0.6,True
17,1072,135,12,147,20,0,54,2,3,0.466666666667,False
17,1084,23,135,52,3,0,147,17,3,0.466666666667,False
18,0,0,0,0,0,0,0,0,0,0.6,True
18,669,0,0,6,2,0,1,0,0,0.6,True
19,2314,140,21,141,11,0,70,0,5,0.466666666667,False
19,2313,37,109,65,0,0,142,10,5,0.466666666667,False
16,640,1,0,3,0,0,0,0,1,0.466666666667,False
16,662,0,1,0,0,0,7,0,2,0.466666666667,False
17,789,44,2,71,4,0,1,0,0,0.466666666667,False
17,0,0,0,0,0,0,0,0,0,0.466666666667,False
20,1308,128,45,163,27,0,73,9,5,0.466666666667,False
20,1297,50,142,71,10,0,165,29,5,0.466666666667,False
27,2465,4,0,29,3,0,6,2,1,0.466666666667,False
27,2468,0,0,0,0,0,0,0,0,0.466666666667,False
29,1323,34,22,56,0,0,88,14,7,0.466666666667,False
29,1314,36,17,88,18,0,57,0,5,0.466666666667,False
29,1326,0,0,0,0,0,0,0,0,0.466666666667,False
29,1310,0,1,0,0,0,1,0,0,0.466666666667,False
27,2306,0,0,0,0,0,1,0,0,0.266666666667,False
27,2307,61,67,98,7,0,308,21,20,0.266666666667,False
27,2307,0,0,6,0,0,6,0,1,0.266666666667,False
27,2299,76,9,264,32,0,104,4,10,0.266666666667,False
29,896,0,0,0,0,0,6,0,1,0.6,True
29,951,18,44,17,1,0,75,10,7,0.6,True
29,951,41,4,71,11,0,18,0,2,0.6,True
29,929,0,0,6,0,0,0,0,0,0.6,True
19,1710,0,0,0,0,0,0,0,0,0.466666666667,False
19,1677,36,6,91,1,0,61,2,5,0.466666666667,False
19,1299,30,9,83,10,0,19,0,1,0.466666666667,False
19,1282,21,26,18,0,0,83,6,5,0.466666666667,False
16,974,21,60,48,5,0,76,13,1,0.533333333333,True
16,965,43,17,74,12,0,55,3,7,0.533333333333,True
20,616,1,0,2,0,0,2,0,0,0.533333333333,True
20,0,0,0,0,0,0,0,0,0,0.533333333333,True
211,1121,51,26,125,22,0,34,1,3,0.4,False
211,1124,30,66,35,1,0,129,19,7,0.4,False
16,571,21,0,8,3,0,3,0,0,0.533333333333,True
16,586,0,4,3,0,0,12,3,2,0.533333333333,True
19,1016,40,7,70,11,0,19,0,0,0.533333333333,True
19,1003,18,32,18,0,0,71,9,7,0.533333333333,True
19,1564,114,45,93,13,0,55,0,0,0.6,True
19,1573,36,90,56,0,0,94,12,10,0.6,True
19,1612,119,69,132,7,0,80,0,0,0.6,True
19,1620,67,100,77,0,0,133,7,6,0.6,True
19,566,30,2,30,0,0,3,0,0,0.6,True
19,563,3,34,3,1,0,30,1,3,0.6,True
902,917,40,10,70,15,0,18,1,3,0.466666666667,False
902,900,29,64,15,1,0,76,15,5,0.466666666667,False
902,1038,43,6,71,13,0,12,0,2,0.533333333333,True
902,1038,10,49,12,0,0,74,8,1,0.533333333333,True
17,1007,43,20,69,11,0,32,0,1,0.466666666667,False
17,1006,34,51,30,0,0,68,9,1,0.466666666667,False
19,2057,129,27,205,15,0,82,0,8,0.466666666667,False
19,2058,41,119,78,1,0,210,12,9,0.466666666667,False
30,1101,0,0,0,0,0,0,0,0,0.533333333333,True
30,1084,0,0,0,0,0,0,0,0,0.533333333333,True
30,1112,22,74,38,6,0,92,10,8,0.533333333333,True
30,1100,44,29,90,11,0,40,4,4,0.533333333333,True
17,1104,83,6,126,29,0,11,0,0,0.466666666667,False
17,1128,0,0,0,0,0,0,0,0,0.466666666667,False
16,675,8,2,2,2,0,23,2,4,0.6,True
16,681,0,0,0,0,0,0,0,0,0.6,True
19,558,32,1,42,2,0,4,0,0,0.666666666667,True
19,0,0,0,0,0,0,0,0,0,0.666666666667,True
20,0,0,0,0,0,0,0,0,0,0.466666666667,False
20,792,27,8,64,7,0,28,0,3,0.466666666667,False
29,1343,34,42,44,4,0,103,10,9,0.4,False
29,1340,36,21,103,20,0,49,0,8,0.4,False
16,1151,29,71,57,2,0,133,10,6,0.6,True
16,1151,53,20,126,11,0,55,0,7,0.6,True
16,2949,58,87,196,18,0,294,10,17,0.6,True
16,2956,126,31,287,17,0,209,16,16,0.6,True
16,929,26,3,55,7,0,16,0,4,0.333333333333,False
16,932,11,28,21,0,0,67,7,5,0.333333333333,False
16,1371,17,30,79,8,0,55,0,7,0.333333333333,False
16,0,0,0,0,0,0,0,0,0,0.333333333333,False
19,1793,28,4,62,11,0,46,0,6,0.466666666667,False
19,1800,0,0,0,0,0,0,0,0,0.466666666667,False
196,1057,16,10,109,5,0,17,2,3,0.533333333333,True
196,1029,17,48,17,2,0,121,3,6,0.533333333333,True
19,1402,9,8,71,5,0,44,0,1,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,994,36,22,60,4,0,29,0,1,0.533333333333,True
17,962,27,33,26,0,0,61,5,3,0.533333333333,True
690,3301,62,91,213,0,0,183,0,0,0.533333333333,True
690,3306,118,62,182,0,0,213,0,1,0.533333333333,True
18,1964,58,38,124,28,0,88,1,5,0.533333333333,True
18,1943,71,35,86,1,0,134,24,7,0.533333333333,True
193,3662,166,122,424,36,0,241,2,12,0.533333333333,True
193,3664,180,118,236,4,0,436,21,21,0.533333333333,True
20,2950,197,44,348,20,0,159,3,6,0.533333333333,True
20,2946,90,169,155,5,0,361,16,11,0.533333333333,True
17,2057,73,18,186,25,0,199,1,8,0.533333333333,True
17,0,0,0,0,0,0,0,0,0,0.533333333333,True
80,8916,46,0,78,2,0,93,2,12,0.466666666667,False
80,0,0,0,0,0,0,0,0,0,0.466666666667,False
17,825,102,11,100,10,0,35,3,2,0.466666666667,False
17,0,0,0,0,0,0,0,0,0,0.466666666667,False
84,0,0,0,0,0,0,0,0,0,0.6,True
84,723,75,17,41,1,0,26,0,3,0.6,True
17,1171,76,30,137,11,0,65,3,4,0.466666666667,False
17,0,0,0,0,0,0,0,0,0,0.466666666667,False
370,4041,149,90,336,7,0,402,10,16,0.466666666667,False
370,0,0,0,0,0,0,0,0,0,0.466666666667,False
20,606,4,4,5,0,0,8,0,0,0.533333333333,True
20,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,634,0,1,0,0,0,30,0,0,0.6,True
17,0,0,0,0,0,0,0,0,0,0.6,True
16,1835,9,10,178,19,0,16,0,3,0.4,False
16,1844,14,13,16,0,0,183,18,8,0.4,False
16,3227,79,97,251,10,0,360,39,20,0.4,False
16,3230,110,44,325,49,0,256,3,25,0.4,False
16,3563,159,5,335,21,0,201,6,9,0.4,False
16,0,0,0,0,0,0,0,0,0,0.4,False
18,1440,0,3,41,3,0,25,0,1,0.466666666667,False
18,1452,0,0,0,0,0,0,0,0,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.266666666667,False
16,521,0,2,1,0,0,2,0,0,0.266666666667,False
16,875,24,7,39,3,0,16,0,1,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,910,32,9,39,9,0,11,0,0,0.666666666667,True
19,917,11,43,11,0,0,40,8,5,0.666666666667,True
19,0,0,0,0,0,0,0,0,0,0.666666666667,True
19,547,5,0,0,0,0,0,0,0,0.666666666667,True
29,1207,28,13,62,8,0,37,0,4,0.666666666667,True
29,0,0,0,0,0,0,0,0,0,0.666666666667,True
17,3005,85,24,254,35,0,87,13,11,0.466666666667,False
17,2994,43,55,107,13,0,291,26,10,0.466666666667,False
129,2407,4,0,113,16,0,49,1,4,0.4,False
129,2424,9,2,43,1,0,138,13,7,0.4,False
16,786,13,1,38,4,0,1,0,1,0.466666666667,False
16,778,10,16,1,0,0,38,6,9,0.466666666667,False
17,1467,125,27,163,28,0,91,2,5,0.466666666667,False
17,1473,63,127,87,6,0,167,27,4,0.466666666667,False
30,835,2,0,84,4,0,2,0,2,0.466666666667,False
30,848,1,2,2,0,0,87,0,1,0.466666666667,False
308,1062,10,28,75,9,0,99,2,3,0.666666666667,True
308,1050,32,5,95,3,0,72,4,7,0.666666666667,True
16,1910,64,45,136,10,0,68,0,7,0.466666666667,False
16,1898,143,35,68,0,0,146,6,8,0.466666666667,False
308,889,16,41,23,1,0,89,5,3,0.533333333333,True
308,905,43,8,89,5,0,26,1,1,0.533333333333,True
16,1363,5,6,69,7,0,17,0,3,0.533333333333,True
16,1367,13,3,17,0,0,76,4,6,0.533333333333,True
17,987,45,1,90,22,0,10,1,1,0.466666666667,False
17,999,4,39,7,1,0,90,22,3,0.466666666667,False
129,3207,132,30,512,39,0,150,0,9,0.533333333333,True
129,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,1826,42,48,120,17,0,74,15,5,0.466666666667,False
19,1831,100,48,73,19,0,125,14,1,0.466666666667,False
16,2146,78,44,147,9,0,187,20,16,0.466666666667,False
16,2170,70,75,176,23,0,167,0,13,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,1198,3,0,95,7,0,27,0,9,0.466666666667,False
18,1263,2,1,37,11,0,160,0,2,0.4,False
18,1262,9,0,0,0,0,37,5,3,0.4,False
17,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,1671,19,5,170,6,0,79,1,6,0.533333333333,True
17,874,65,14,76,10,0,35,1,1,0.466666666667,False
17,0,0,0,0,0,0,0,0,0,0.466666666667,False
29,505,0,0,11,3,0,0,0,1,0.466666666667,False
29,0,0,0,0,0,0,0,0,0,0.466666666667,False
18,1556,1,0,44,5,0,19,1,1,0.533333333333,True
18,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,1303,9,4,53,8,0,10,1,2,0.533333333333,True
17,1297,29,5,9,2,0,53,5,6,0.533333333333,True
29,2132,199,93,293,64,0,206,9,14,0.533333333333,True
29,2131,115,157,199,10,0,297,48,18,0.533333333333,True
27,1483,38,18,142,19,0,90,11,8,0.533333333333,True
27,1486,33,42,85,14,0,149,17,11,0.533333333333,True
19,1364,49,34,102,9,0,47,1,4,0.466666666667,False
19,1394,43,53,47,1,0,102,6,7,0.466666666667,False
16,1064,24,29,43,0,0,59,3,8,0.466666666667,False
16,1050,30,17,57,9,0,51,1,3,0.466666666667,False
30,549,0,0,0,0,0,0,0,0,0.4,False
30,534,45,29,52,10,0,55,0,2,0.4,False
30,0,0,0,0,0,0,0,0,0,0.4,False
30,537,0,0,1,0,0,1,0,0,0.4,False
640,997,40,20,81,12,0,72,1,3,0.466666666667,False
640,973,35,63,68,7,0,77,8,3,0.466666666667,False
17,1201,91,48,134,31,0,77,6,3,0.466666666667,False
17,1198,52,102,72,7,0,144,24,4,0.466666666667,False
29,2022,7,8,88,8,0,131,4,12,0.4,False
29,2016,14,7,267,7,0,226,4,8,0.4,False
19,1542,48,34,106,11,0,76,0,4,0.6,True
19,1534,44,29,74,0,0,106,11,11,0.6,True
20,946,1,0,0,0,0,0,0,0,0.4,False
20,0,0,0,0,0,0,0,0,0,0.4,False
20,2664,93,39,183,36,0,108,4,7,0.466666666667,False
20,2678,81,45,107,4,0,196,29,7,0.466666666667,False
19,0,0,0,0,0,0,0,0,0,0.733333333333,True
19,660,12,9,13,0,0,8,0,1,0.733333333333,True
211,1448,55,5,168,18,0,34,0,1,0.533333333333,True
211,1435,17,51,30,1,0,170,16,6,0.533333333333,True
19,888,27,0,31,3,0,0,0,0,0.666666666667,True
19,0,0,0,0,0,0,0,0,0,0.666666666667,True
195,962,17,8,67,5,0,20,0,2,0.4,False
195,963,31,22,20,0,0,71,3,6,0.4,False
394,0,0,0,0,0,0,0,0,0,0.466666666667,False
394,1837,55,7,80,9,0,72,1,10,0.466666666667,False
16,1961,0,0,0,0,0,0,0,5,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
29,1831,0,0,0,0,0,0,0,0,0.466666666667,False
29,1835,61,74,115,8,0,226,8,15,0.466666666667,False
29,1816,80,40,196,14,0,119,2,14,0.466666666667,False
29,1832,0,0,0,0,0,0,0,0,0.466666666667,False
18,1348,52,45,50,0,0,111,0,0,0.466666666667,False
18,1342,19,40,106,0,0,50,0,1,0.466666666667,False
19,3305,231,93,381,39,0,284,5,14,0.533333333333,True
19,3289,187,271,283,8,0,389,36,15,0.533333333333,True
16,2136,62,46,59,0,0,188,34,15,0.6,True
16,2132,71,20,191,39,0,106,0,3,0.6,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,1888,107,73,116,11,0,108,1,3,0.533333333333,True
16,1171,33,26,25,4,0,86,8,6,0.466666666667,False
16,1152,33,12,75,10,0,24,0,2,0.466666666667,False
195,2118,86,156,212,21,0,212,4,10,0.533333333333,True
195,2094,144,48,208,10,0,216,13,17,0.533333333333,True
18,2623,45,89,119,2,0,251,19,14,0.466666666667,False
18,2627,62,32,237,24,0,119,1,9,0.466666666667,False
17,1435,72,23,119,15,0,76,0,7,0.533333333333,True
17,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,1414,15,5,42,6,0,111,0,3,0.533333333333,True
17,0,0,0,0,0,0,0,0,0,0.533333333333,True
27,3464,201,152,468,66,0,392,16,19,0.533333333333,True
27,3456,193,147,376,20,0,471,59,18,0.533333333333,True
195,1992,113,18,211,17,0,129,1,2,0.533333333333,True
195,1986,34,114,89,1,0,185,11,20,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,1355,10,3,42,0,0,10,0,0,0.533333333333,True
19,606,33,3,30,5,0,5,0,0,0.6,True
19,614,3,36,5,0,0,30,5,5,0.6,True
17,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,1007,37,11,53,6,0,37,0,3,0.533333333333,True
17,3101,140,254,379,6,0,547,44,19,0.533333333333,True
17,3119,300,80,522,51,0,409,1,17,0.533333333333,True
16,879,14,2,8,3,0,51,5,5,0.533333333333,True
16,890,8,0,51,2,0,10,0,2,0.533333333333,True
16,1355,3,0,56,3,0,21,1,7,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,1276,65,15,72,4,0,120,4,11,0.533333333333,True
17,1299,42,51,117,14,0,74,2,4,0.533333333333,True
18,0,0,0,0,0,0,0,0,0,0.533333333333,True
18,3046,60,49,354,19,0,269,2,15,0.533333333333,True
16,1943,39,16,153,21,0,106,6,13,0.6,True
16,0,0,0,0,0,0,0,0,0,0.6,True
20,2045,73,117,157,11,0,266,30,10,0.533333333333,True
20,2058,97,49,265,35,0,161,9,17,0.533333333333,True
214,751,3,0,63,3,0,60,0,1,0.466666666667,False
214,801,1,0,0,0,0,29,2,1,0.466666666667,False
214,786,0,0,5,0,0,0,0,1,0.466666666667,False
19,1445,21,4,55,1,0,54,1,8,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
210,632,7,6,23,10,0,9,0,0,0.6,True
210,0,0,0,0,0,0,0,0,0,0.6,True
27,2271,0,0,0,0,0,6,0,0,0.466666666667,False
27,0,0,0,0,0,0,0,0,0,0.466666666667,False
24,834,1,0,15,0,0,2,0,2,0.533333333333,True
24,849,0,0,0,0,0,16,0,1,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,779,5,2,10,2,0,8,0,2,0.533333333333,True
20,0,0,0,0,0,0,0,0,0,0.466666666667,False
20,3007,48,16,95,6,0,52,0,8,0.466666666667,False
27,2520,117,49,282,18,0,235,7,17,0.533333333333,True
27,0,0,0,0,0,0,0,0,0,0.533333333333,True
29,1582,27,6,150,13,0,25,2,7,0.466666666667,False
29,1603,26,38,24,4,0,152,6,7,0.466666666667,False
30,1565,21,27,11,2,0,75,21,10,0.533333333333,True
30,1538,29,2,88,26,0,27,2,1,0.533333333333,True
19,1263,15,2,64,1,0,17,1,2,0.533333333333,True
19,1255,3,7,17,4,0,64,4,3,0.533333333333,True
208,2853,27,1,1,0,0,18,0,0,0.533333333333,True
208,0,0,0,0,0,0,0,0,0,0.533333333333,True
29,0,0,0,0,0,0,0,0,0,0.4,False
29,1003,5,4,35,8,0,7,0,3,0.4,False
16,2271,77,46,161,10,0,154,4,11,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,1882,6,0,2,2,0,3,0,6,0.6,True
16,1863,6,0,123,0,0,124,3,2,0.6,True
17,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,1188,58,15,109,15,0,47,0,5,0.533333333333,True
19,565,20,5,31,0,0,6,0,0,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.466666666667,False
19,509,7,8,11,0,0,8,0,2,0.466666666667,False
16,1135,10,2,44,1,0,25,1,2,0.533333333333,True
16,1136,4,3,16,1,0,45,1,5,0.533333333333,True
16,952,22,1,49,2,0,36,0,3,0.533333333333,True
16,953,7,15,33,2,0,49,2,5,0.533333333333,True
17,481,6,33,1,0,0,51,5,2,0.466666666667,False
17,486,27,1,45,2,0,1,0,0,0.466666666667,False
16,1604,45,67,84,4,0,152,3,10,0.466666666667,False
16,1582,56,36,112,7,0,88,0,10,0.466666666667,False
30,731,4,12,3,0,0,46,5,3,0.333333333333,False
30,736,11,0,34,6,0,3,0,0,0.333333333333,False
370,820,1,0,32,0,0,88,1,2,0.4,False
370,807,3,1,2,0,0,33,0,2,0.4,False
29,823,0,0,5,1,0,0,0,2,0.666666666667,True
29,0,0,0,0,0,0,0,0,0,0.666666666667,True
29,692,10,19,4,0,0,56,2,5,0.333333333333,False
29,704,13,2,53,6,0,4,0,4,0.333333333333,False
29,1171,11,17,22,4,0,108,6,11,0.333333333333,False
29,1187,40,2,107,9,0,28,1,7,0.333333333333,False
16,737,20,22,24,5,0,23,2,0,0.466666666667,False
16,709,29,22,23,2,0,24,5,4,0.466666666667,False
16,586,24,4,26,10,0,8,1,1,0.533333333333,True
16,585,8,6,8,1,0,26,10,4,0.533333333333,True
16,1300,179,18,259,21,0,36,0,0,0.533333333333,True
16,1299,28,146,34,0,0,259,21,2,0.533333333333,True
17,1133,45,20,96,15,0,43,0,3,0.466666666667,False
17,1128,22,47,46,1,0,106,12,1,0.466666666667,False
20,733,7,0,18,1,0,0,0,0,0.4,False
20,742,1,16,0,0,0,18,1,1,0.4,False
370,798,0,0,0,0,0,47,2,3,0.466666666667,False
370,799,0,0,39,0,0,0,0,0,0.466666666667,False
17,666,27,1,66,3,0,19,1,2,0.466666666667,False
17,644,4,38,11,2,0,65,5,2,0.466666666667,False
16,1131,79,61,101,21,0,77,7,2,0.466666666667,False
16,1144,66,83,76,9,0,102,20,6,0.466666666667,False
19,1069,4,0,0,0,0,11,0,3,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,766,20,9,19,2,0,9,0,0,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
370,695,0,0,4,0,0,0,0,0,0.533333333333,True
370,719,0,0,0,0,0,65,1,1,0.533333333333,True
370,649,0,0,0,0,0,0,0,0,0.533333333333,True
370,640,0,0,0,0,0,0,0,1,0.533333333333,True
370,649,0,0,0,0,0,2,0,0,0.533333333333,True
370,646,0,0,0,0,0,79,0,2,0.533333333333,True
370,722,0,0,1,0,0,0,0,0,0.6,True
370,714,0,0,0,0,0,96,4,1,0.6,True
902,675,4,6,30,0,0,9,0,0,0.533333333333,True
902,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,1551,86,4,153,30,0,21,0,1,0.466666666667,False
17,1531,37,71,19,0,0,156,24,6,0.466666666667,False
19,3784,94,39,358,19,0,158,6,15,0.266666666667,False
19,3790,96,66,164,7,0,371,15,21,0.266666666667,False
17,1706,78,15,134,25,0,27,0,3,0.533333333333,True
17,1712,30,41,27,0,0,143,20,5,0.533333333333,True
17,1520,86,66,202,29,0,97,1,6,0.6,True
17,1513,118,124,105,2,0,216,25,9,0.6,True
211,1227,1,7,67,1,0,7,0,1,0.466666666667,False
211,0,0,0,0,0,0,0,0,0,0.466666666667,False
29,1502,51,46,64,2,0,150,11,11,0.666666666667,True
29,1502,43,31,148,14,0,66,0,9,0.666666666667,True
27,1650,52,69,116,7,0,174,10,14,0.4,False
27,1653,83,52,173,13,0,117,5,8,0.4,False
27,1671,4,0,4,0,0,1,0,0,0.4,False
27,1662,0,4,0,0,0,4,0,0,0.4,False
29,612,0,0,13,2,0,2,0,0,0.533333333333,True
29,626,0,0,0,0,0,0,0,0,0.533333333333,True
30,1029,8,9,42,0,0,31,2,3,0.533333333333,True
30,0,0,0,0,0,0,0,0,0,0.533333333333,True
29,1082,22,5,55,2,0,12,0,2,0.533333333333,True
29,0,0,0,0,0,0,0,0,0,0.533333333333,True
29,1237,18,8,116,12,0,24,0,7,0.466666666667,False
29,1244,25,18,22,1,0,123,7,9,0.466666666667,False
16,1552,83,41,90,15,0,58,5,7,0.466666666667,False
16,1527,48,72,57,8,0,90,15,9,0.466666666667,False
17,1162,90,13,132,27,0,38,5,1,0.466666666667,False
17,1179,29,113,33,8,0,135,24,3,0.466666666667,False
19,1924,49,0,102,16,0,11,1,1,0.466666666667,False
19,1918,15,39,11,1,0,105,11,5,0.466666666667,False
29,535,0,0,14,2,0,1,0,2,0.466666666667,False
29,537,0,0,0,0,0,0,0,0,0.466666666667,False
165,966,14,9,87,5,0,26,0,2,0.533333333333,True
165,966,10,22,25,1,0,90,2,4,0.533333333333,True
29,2089,20,3,126,26,0,10,0,1,0.8,True
29,2082,25,19,2,0,0,155,15,10,0.8,True
19,1862,134,34,159,19,0,65,0,2,0.466666666667,False
19,1841,39,110,64,0,0,160,16,8,0.466666666667,False
17,1244,60,28,159,30,0,66,0,4,0.666666666667,True
17,1221,28,56,63,5,0,165,21,7,0.666666666667,True
16,2160,77,121,78,0,0,118,0,1,0.6,True
16,2139,158,82,116,0,0,78,0,0,0.6,True
17,4352,53,0,155,0,0,5,0,14,0.533333333333,True
17,4371,0,0,0,0,0,0,0,0,0.533333333333,True
16,947,16,6,33,0,0,26,2,8,0.6,True
16,976,0,0,0,0,0,0,0,0,0.6,True
16,1464,4,1,101,35,0,1,0,7,0.6,True
16,1464,11,0,1,0,0,117,21,9,0.6,True
29,701,7,9,3,0,0,40,4,6,0.6,True
29,692,6,1,39,2,0,5,0,0,0.6,True
30,1875,26,64,29,0,0,178,31,9,0.466666666667,False
30,1885,59,7,180,50,0,40,0,3,0.466666666667,False
17,0,0,0,0,0,0,0,0,0,0.333333333333,False
17,1824,0,0,0,0,0,0,0,0,0.333333333333,False
19,2219,111,9,104,15,0,73,0,3,0.466666666667,False
19,2200,27,67,64,0,0,100,11,9,0.466666666667,False
370,660,0,0,1,0,0,21,0,0,0.533333333333,True
370,663,0,0,15,0,0,79,0,1,0.533333333333,True
370,754,0,0,0,0,0,2,0,0,0.533333333333,True
